Image_ID,Region_Index,BBox_X,BBox_Y,BBox_W,BBox_H,Region_Area_px,Region_Area_Ratio,Region_Mean_Saliency,Region_Max_Saliency,Region_Attention_Ratio,Quadrant,Center_X,Center_Y
85,27,298,381,60,24,1440,0.00278,152.073,185.0,0.01872,Q3_BottomLeft,328.0,393.0
85,28,191,364,66,22,1452,0.0028,71.845,125.0,0.00892,Q3_BottomLeft,224.0,375.0
85,29,96,353,87,31,2697,0.0052,0.211,4.0,5e-05,Q3_BottomLeft,139.5,368.5
85,30,96,321,65,19,1235,0.00238,0.0,0.0,0.0,Q1_TopLeft,128.5,330.5
85,31,476,317,190,24,4560,0.0088,74.287,170.0,0.02896,Q2_TopRight,571.0,329.0
85,32,409,127,195,49,9555,0.01843,62.186,170.0,0.05079,Q2_TopRight,506.5,151.5
85,33,114,127,288,46,13248,0.02556,121.589,196.0,0.1377,Q1_TopLeft,258.0,150.0
85,34,187,66,342,20,6840,0.01319,15.323,95.0,0.00896,Q1_TopLeft,358.0,76.0
85,35,158,21,400,41,16400,0.03164,4.219,65.0,0.00591,Q1_TopLeft,358.0,41.5
527,0,486,146,228,72,16416,0.03167,194.867,250.0,0.24502,Q2_TopRight,600.0,182.0
527,1,488,88,225,48,10800,0.02083,186.121,245.0,0.15396,Q2_TopRight,600.5,112.0
668,0,244,631,463,74,34262,0.06609,42.328,186.0,0.12151,Q4_BottomRight,475.5,668.0
668,1,16,597,208,106,22048,0.04253,54.039,180.0,0.09982,Q3_BottomLeft,120.0,650.0
668,2,46,545,128,41,5248,0.01012,26.968,110.0,0.01186,Q3_BottomLeft,110.0,565.5
668,3,6,248,696,135,93960,0.18125,45.599,200.0,0.35897,Q1_TopLeft,354.0,315.5
668,4,673,134,30,6,180,0.00035,0.0,0.0,0.0,Q2_TopRight,688.0,137.0
668,5,20,117,30,12,360,0.00069,0.0,0.0,0.0,Q1_TopLeft,35.0,123.0
668,6,669,116,48,17,816,0.00157,0.0,0.0,0.0,Q2_TopRight,693.0,124.5
315,0,458,343,21,33,693,0.00134,194.988,212.0,0.01256,Q2_TopRight,468.5,359.5
315,1,17,25,162,42,6804,0.01312,30.331,133.0,0.01917,Q1_TopLeft,98.0,46.0
703,0,74,642,373,65,24245,0.04677,73.521,198.0,0.13963,Q3_BottomLeft,260.5,674.5
703,1,538,592,180,96,17280,0.03333,0.0,0.0,0.0,Q4_BottomRight,628.0,640.0
703,2,160,575,315,49,15435,0.02977,68.11,175.0,0.08235,Q3_BottomLeft,317.5,599.5
703,3,570,560,101,25,2525,0.00487,0.0,0.0,0.0,Q4_BottomRight,620.5,572.5
703,4,478,453,112,15,1680,0.00324,13.136,52.0,0.00173,Q4_BottomRight,534.0,460.5
703,5,495,423,24,14,336,0.00065,77.994,104.0,0.00205,Q4_BottomRight,507.0,430.0
703,6,539,393,48,51,2448,0.00472,80.897,178.0,0.01551,Q4_BottomRight,563.0,418.5
703,7,487,341,36,81,2916,0.00562,123.135,188.0,0.02813,Q4_BottomRight,505.0,381.5
703,8,485,273,41,67,2747,0.0053,128.517,198.0,0.02765,Q2_TopRight,505.5,306.5
703,9,490,248,33,22,726,0.0014,19.28,54.0,0.0011,Q2_TopRight,506.5,259.0
703,10,540,244,45,144,6480,0.0125,170.94,236.0,0.08677,Q2_TopRight,562.5,316.0
703,11,68,73,73,24,1752,0.00338,117.916,156.0,0.01618,Q1_TopLeft,104.5,85.0
703,12,16,19,177,51,9027,0.01741,17.959,116.0,0.0127,Q1_TopLeft,104.5,44.5
95,0,380,661,282,47,13254,0.02557,28.553,138.0,0.03942,Q4_BottomRight,521.0,684.5
95,1,288,660,83,47,3901,0.00753,27.717,100.0,0.01126,Q3_BottomLeft,329.5,683.5
95,2,5,637,197,57,11229,0.02166,25.175,129.0,0.02944,Q3_BottomLeft,103.5,665.5
95,3,274,612,273,31,8463,0.01633,4.014,44.0,0.00354,Q4_BottomRight,410.5,627.5
95,4,7,609,147,24,3528,0.00681,46.579,128.0,0.01712,Q3_BottomLeft,80.5,621.0
95,5,71,561,112,9,1008,0.00194,0.622,3.0,7e-05,Q3_BottomLeft,127.0,565.5
95,6,563,556,39,9,351,0.00068,0.0,0.0,0.0,Q4_BottomRight,582.5,560.5
95,7,82,540,96,18,1728,0.00333,0.0,0.0,0.0,Q3_BottomLeft,130.0,549.0
95,8,277,531,69,35,2415,0.00466,0.0,0.0,0.0,Q3_BottomLeft,311.5,548.5
95,9,601,528,89,24,2136,0.00412,0.0,0.0,0.0,Q4_BottomRight,645.5,540.0
95,10,221,502,50,25,1250,0.00241,0.0,0.0,0.0,Q3_BottomLeft,246.0,514.5
95,11,599,488,93,13,1209,0.00233,0.0,0.0,0.0,Q4_BottomRight,645.5,494.5
95,12,349,486,57,40,2280,0.0044,0.52,9.0,0.00012,Q4_BottomRight,377.5,506.0
95,13,537,479,52,32,1664,0.00321,0.0,0.0,0.0,Q4_BottomRight,563.0,495.0
95,14,229,478,117,23,2691,0.00519,0.0,0.0,0.0,Q3_BottomLeft,287.5,489.5
95,15,632,439,25,14,350,0.00068,0.0,0.0,0.0,Q4_BottomRight,644.5,446.0
95,16,0,439,42,53,2226,0.00429,0.0,0.0,0.0,Q3_BottomLeft,21.0,465.5
95,17,125,435,72,27,1944,0.00375,0.0,0.0,0.0,Q3_BottomLeft,161.0,448.5
95,18,422,371,266,33,8778,0.01693,84.273,166.0,0.07705,Q4_BottomRight,555.0,387.5
95,19,214,370,82,16,1312,0.00253,0.0,0.0,0.0,Q3_BottomLeft,255.0,378.0
95,20,329,368,83,17,1411,0.00272,57.054,155.0,0.00839,Q4_BottomRight,370.5,376.5
95,21,471,324,190,21,3990,0.0077,77.277,174.0,0.03212,Q2_TopRight,566.0,334.5
95,22,506,295,122,25,3050,0.00588,33.132,109.0,0.01053,Q2_TopRight,567.0,307.5
95,23,112,238,96,19,1824,0.00352,21.287,114.0,0.00404,Q1_TopLeft,160.0,247.5
95,24,351,134,253,46,11638,0.02245,49.398,173.0,0.05988,Q2_TopRight,477.5,157.0
95,25,124,134,204,45,9180,0.01771,72.318,186.0,0.06915,Q1_TopLeft,226.0,156.5
95,26,319,70,382,61,23302,0.04495,1.154,34.0,0.0028,Q2_TopRight,510.0,100.5
95,27,66,70,234,20,4680,0.00903,8.797,54.0,0.00429,Q1_TopLeft,183.0,80.0
95,28,224,25,264,39,10296,0.01986,0.073,5.0,8e-05,Q1_TopLeft,356.0,44.5
351,0,400,662,311,46,14306,0.0276,115.625,223.0,0.1184,Q4_BottomRight,555.5,685.0
351,1,482,601,219,54,11826,0.02281,146.521,225.0,0.12403,Q4_BottomRight,591.5,628.0
351,2,241,503,55,31,1705,0.00329,119.794,176.0,0.01462,Q3_BottomLeft,268.5,518.5
351,3,407,55,124,58,7192,0.01387,8.752,74.0,0.00451,Q2_TopRight,469.0,84.0
351,4,20,24,225,38,8550,0.01649,72.848,205.0,0.04458,Q1_TopLeft,132.5,43.0
79,0,477,580,198,26,5148,0.00993,145.154,209.0,0.07874,Q4_BottomRight,576.0,593.0
79,1,682,544,31,18,558,0.00108,4.437,17.0,0.00026,Q4_BottomRight,697.5,553.0
79,2,474,522,207,41,8487,0.01637,148.815,223.0,0.13308,Q4_BottomRight,577.5,542.5
79,3,429,477,269,42,11298,0.02179,106.701,221.0,0.12702,Q4_BottomRight,563.5,498.0
79,4,199,342,87,32,2784,0.00537,86.991,158.0,0.02552,Q1_TopLeft,242.5,358.0
79,5,2,5,718,179,128522,0.24792,0.0,0.0,0.0,Q2_TopRight,361.0,94.5
919,0,457,697,20,10,200,0.00039,0.0,0.0,0.0,Q4_BottomRight,467.0,702.0
919,1,510,690,98,24,2352,0.00454,2.405,31.0,0.00125,Q4_BottomRight,559.0,702.0
919,2,305,690,120,25,3000,0.00579,0.0,0.0,0.0,Q4_BottomRight,365.0,702.5
919,3,50,690,133,24,3192,0.00616,0.0,0.0,0.0,Q3_BottomLeft,116.5,702.0
919,4,340,334,188,142,26696,0.0515,60.379,143.0,0.35606,Q4_BottomRight,434.0,405.0
919,5,262,175,48,52,2496,0.00481,54.258,148.0,0.02992,Q1_TopLeft,286.0,201.0
919,6,327,146,108,90,9720,0.01875,28.887,168.0,0.06202,Q2_TopRight,381.0,191.0
919,7,11,60,157,37,5809,0.01121,0.0,0.0,0.0,Q1_TopLeft,89.5,78.5
134,0,52,673,147,21,3087,0.00595,2.118,15.0,0.00068,Q3_BottomLeft,125.5,683.5
134,1,393,666,147,35,5145,0.00992,4.038,29.0,0.00217,Q4_BottomRight,466.5,683.5
134,2,545,665,146,36,5256,0.01014,0.0,0.0,0.0,Q4_BottomRight,618.0,683.0
134,3,241,665,147,37,5439,0.01049,101.932,166.0,0.05792,Q3_BottomLeft,314.5,683.5
134,4,41,600,173,61,10553,0.02036,9.674,47.0,0.01067,Q3_BottomLeft,127.5,630.5
134,5,411,594,20,11,220,0.00042,0.0,0.0,0.0,Q4_BottomRight,421.0,599.5
134,6,255,592,28,18,504,0.00097,0.107,2.0,1e-05,Q3_BottomLeft,269.0,601.0
134,7,558,591,28,18,504,0.00097,0.0,0.0,0.0,Q4_BottomRight,572.0,600.0
134,8,64,572,123,23,2829,0.00546,0.241,3.0,7e-05,Q3_BottomLeft,125.5,583.5
134,9,485,512,146,30,4380,0.00845,18.699,63.0,0.00856,Q4_BottomRight,558.0,527.0
134,10,398,455,228,27,6156,0.01188,63.54,187.0,0.04087,Q4_BottomRight,512.0,468.5
134,11,642,401,58,15,870,0.00168,0.0,0.0,0.0,Q4_BottomRight,671.0,408.5
134,12,417,401,206,27,5562,0.01073,105.786,206.0,0.06147,Q4_BottomRight,520.0,414.5
134,13,372,396,43,33,1419,0.00274,29.714,92.0,0.00441,Q4_BottomRight,393.5,412.5
134,14,618,336,33,23,759,0.00146,0.0,0.0,0.0,Q2_TopRight,634.5,347.5
134,15,125,330,35,12,420,0.00081,0.0,0.0,0.0,Q1_TopLeft,142.5,336.0
134,16,355,325,192,41,7872,0.01519,147.014,195.0,0.12091,Q2_TopRight,451.0,345.5
134,17,355,264,330,51,16830,0.03247,46.755,167.0,0.08221,Q2_TopRight,520.0,289.5
134,18,29,257,102,35,3570,0.00689,0.0,0.0,0.0,Q1_TopLeft,80.0,274.5
134,19,354,197,197,49,9653,0.01862,89.074,218.0,0.08983,Q2_TopRight,452.5,221.5
134,20,352,143,323,49,15827,0.03053,81.508,219.0,0.13478,Q2_TopRight,513.5,167.5
134,21,365,106,181,25,4525,0.00873,64.41,131.0,0.03045,Q2_TopRight,455.5,118.5
134,22,11,18,275,53,14575,0.02812,0.0,0.0,0.0,Q1_TopLeft,148.5,44.5
134,23,642,13,55,46,2530,0.00488,0.0,0.0,0.0,Q2_TopRight,669.5,36.0
134,24,570,13,55,47,2585,0.00499,0.0,0.0,0.0,Q2_TopRight,597.5,36.5
289,0,433,512,267,165,44055,0.08498,39.286,158.0,0.14828,Q4_BottomRight,566.5,594.5
289,1,33,46,115,74,8510,0.01642,135.994,228.0,0.09915,Q1_TopLeft,90.5,83.0
634,0,568,571,103,27,2781,0.00536,142.503,201.0,0.02987,Q4_BottomRight,619.5,584.5
634,1,356,277,111,49,5439,0.01049,190.271,239.0,0.07801,Q2_TopRight,411.5,301.5
634,2,26,100,105,22,2310,0.00446,124.52,169.0,0.02168,Q1_TopLeft,78.5,111.0
783,0,6,673,143,28,4004,0.00772,141.208,200.0,0.05821,Q3_BottomLeft,77.5,687.0
783,1,291,671,360,35,12600,0.02431,37.47,152.0,0.04861,Q4_BottomRight,471.0,688.5
783,2,272,610,398,50,19900,0.03839,92.289,197.0,0.18908,Q4_BottomRight,471.0,635.0
783,3,5,603,191,46,8786,0.01695,99.327,185.0,0.08985,Q3_BottomLeft,100.5,626.0
783,4,513,14,191,45,8595,0.01658,0.0,0.0,0.0,Q2_TopRight,608.5,36.5
783,5,237,12,252,32,8064,0.01556,0.0,0.0,0.0,Q2_TopRight,363.0,28.0
631,0,37,71,99,19,1881,0.00363,205.95,227.0,0.03778,Q1_TopLeft,86.5,80.5
631,1,341,58,41,22,902,0.00174,90.931,138.0,0.008,Q2_TopRight,361.5,69.0
631,2,35,48,101,22,2222,0.00429,155.337,202.0,0.03366,Q1_TopLeft,85.5,59.0
262,0,43,47,146,140,20440,0.03943,87.634,223.0,0.23292,Q1_TopLeft,116.0,117.0
831,0,221,640,459,68,31212,0.06021,12.596,77.0,0.02852,Q4_BottomRight,450.5,674.0
831,1,19,618,169,79,13351,0.02575,0.0,0.0,0.0,Q3_BottomLeft,103.5,657.5
831,2,198,592,317,32,10144,0.01957,1.074,19.0,0.00079,Q3_BottomLeft,356.5,608.0
831,3,101,580,34,8,272,0.00052,28.423,45.0,0.00056,Q3_BottomLeft,118.0,584.0
831,4,99,547,143,26,3718,0.00717,58.124,165.0,0.01568,Q3_BottomLeft,170.5,560.0
831,5,99,482,141,28,3948,0.00762,157.639,222.0,0.04514,Q3_BottomLeft,169.5,496.0
831,6,99,415,163,42,6846,0.01321,141.375,217.0,0.0702,Q3_BottomLeft,180.5,436.0
831,7,110,349,104,31,3224,0.00622,152.655,200.0,0.0357,Q3_BottomLeft,162.0,364.5
831,8,64,315,149,55,8195,0.01581,127.247,201.0,0.07564,Q1_TopLeft,138.5,342.5
831,9,58,252,227,36,8172,0.01576,120.618,208.0,0.0715,Q1_TopLeft,171.5,270.0
831,10,550,197,46,21,966,0.00186,43.268,101.0,0.00303,Q2_TopRight,573.0,207.5
831,11,60,190,222,57,12654,0.02441,90.601,200.0,0.08316,Q1_TopLeft,171.0,218.5
831,12,406,169,25,27,675,0.0013,1.572,10.0,8e-05,Q2_TopRight,418.5,182.5
831,13,58,118,226,65,14690,0.02834,22.081,146.0,0.02353,Q1_TopLeft,171.0,150.5
831,14,569,97,24,25,600,0.00116,75.983,107.0,0.00331,Q2_TopRight,581.0,109.5
831,15,530,61,19,11,209,0.0004,52.766,70.0,0.0008,Q2_TopRight,539.5,66.5
831,16,250,36,114,47,5358,0.01034,16.857,77.0,0.00655,Q1_TopLeft,307.0,59.5
831,17,579,31,51,36,1836,0.00354,0.85,14.0,0.00011,Q2_TopRight,604.5,49.0
831,18,179,25,63,30,1890,0.00365,0.398,8.0,5e-05,Q1_TopLeft,210.5,40.0
831,19,15,15,135,54,7290,0.01406,0.0,0.0,0.0,Q1_TopLeft,82.5,42.0
831,20,247,14,120,21,2520,0.00486,0.365,4.0,7e-05,Q1_TopLeft,307.0,24.5
506,0,65,169,198,42,8316,0.01604,157.944,225.0,0.07564,Q1_TopLeft,164.0,190.0
506,1,43,50,341,60,20460,0.03947,109.795,230.0,0.12936,Q1_TopLeft,213.5,80.0
393,0,566,503,58,46,2668,0.00515,0.0,0.0,0.0,Q4_BottomRight,595.0,526.0
393,1,530,306,55,14,770,0.00149,0.0,0.0,0.0,Q2_TopRight,557.5,313.0
393,2,525,287,61,19,1159,0.00224,0.0,0.0,0.0,Q2_TopRight,555.5,296.5
393,3,292,267,61,31,1891,0.00365,183.169,212.0,0.03604,Q1_TopLeft,322.5,282.5
393,4,126,183,60,14,840,0.00162,109.363,139.0,0.00956,Q1_TopLeft,156.0,190.0
393,5,123,165,65,17,1105,0.00213,94.235,125.0,0.01083,Q1_TopLeft,155.5,173.5
811,0,218,533,111,30,3330,0.00642,98.999,211.0,0.02711,Q3_BottomLeft,273.5,548.0
811,1,359,532,134,31,4154,0.00801,156.339,213.0,0.05341,Q4_BottomRight,426.0,547.5
37,0,457,644,245,65,15925,0.03072,94.927,201.0,0.12956,Q4_BottomRight,579.5,676.5
561,0,27,622,672,91,61152,0.11796,42.756,159.0,0.26313,Q4_BottomRight,363.0,667.5
490,0,17,582,679,127,86233,0.16634,30.488,187.0,0.17283,Q3_BottomLeft,356.5,645.5
490,1,63,550,83,26,2158,0.00416,0.0,0.0,0.0,Q3_BottomLeft,104.5,563.0
490,2,474,233,33,40,1320,0.00255,151.515,182.0,0.01315,Q2_TopRight,490.5,253.0
237,0,585,623,129,31,3999,0.00771,150.07,190.0,0.04833,Q4_BottomRight,649.5,638.5
237,1,385,389,335,49,16415,0.03166,88.88,226.0,0.11748,Q4_BottomRight,552.5,413.5
237,2,41,80,149,71,10579,0.02041,44.593,175.0,0.03799,Q1_TopLeft,115.5,115.5
640,0,461,19,22,8,176,0.00034,0.477,2.0,1e-05,Q2_TopRight,472.0,23.0
640,1,358,0,106,28,2968,0.00573,56.057,165.0,0.01689,Q2_TopRight,411.0,14.0
174,0,57,677,117,31,3627,0.007,0.165,3.0,8e-05,Q3_BottomLeft,115.5,692.5
174,1,271,669,442,32,14144,0.02728,14.946,146.0,0.02838,Q4_BottomRight,492.0,685.0
174,2,207,640,38,29,1102,0.00213,0.0,0.0,0.0,Q3_BottomLeft,226.0,654.5
174,3,260,607,209,52,10868,0.02096,70.25,170.0,0.10249,Q4_BottomRight,364.5,633.0
174,4,500,606,209,53,11077,0.02137,0.0,0.0,0.0,Q4_BottomRight,604.5,632.5
174,5,39,589,152,82,12464,0.02404,17.923,97.0,0.02999,Q3_BottomLeft,115.0,630.0
174,6,9,540,168,32,5376,0.01037,22.102,91.0,0.01595,Q3_BottomLeft,93.0,556.0
174,7,51,490,234,41,9594,0.01851,1.871,28.0,0.00241,Q3_BottomLeft,168.0,510.5
174,8,119,290,73,23,1679,0.00324,0.0,0.0,0.0,Q1_TopLeft,155.5,301.5
174,9,564,284,74,29,2146,0.00414,0.006,1.0,0.0,Q2_TopRight,601.0,298.5
174,10,481,185,121,30,3630,0.007,94.358,157.0,0.04598,Q2_TopRight,541.5,200.0
174,11,301,184,131,33,4323,0.00834,134.391,177.0,0.07799,Q2_TopRight,366.5,200.5
174,12,95,183,129,33,4257,0.00821,96.244,180.0,0.055,Q1_TopLeft,159.5,199.5
174,13,33,129,666,56,37296,0.07194,63.398,182.0,0.31742,Q2_TopRight,366.0,157.0
174,14,44,66,188,23,4324,0.00834,1.604,15.0,0.00093,Q1_TopLeft,138.0,77.5
174,15,58,46,54,15,810,0.00156,0.0,0.0,0.0,Q1_TopLeft,85.0,53.5
174,16,433,29,203,52,10556,0.02036,7.72,66.0,0.01094,Q2_TopRight,534.5,55.0
174,17,37,19,204,40,8160,0.01574,0.0,0.0,0.0,Q1_TopLeft,139.0,39.0
98,0,281,552,102,13,1326,0.00256,82.262,137.0,0.00846,Q3_BottomLeft,332.0,558.5
98,1,475,497,17,6,102,0.0002,0.0,0.0,0.0,Q4_BottomRight,483.5,500.0
98,2,160,446,27,144,3888,0.0075,78.022,146.0,0.02351,Q3_BottomLeft,173.5,518.0
98,3,536,400,27,118,3186,0.00615,79.467,162.0,0.01963,Q4_BottomRight,549.5,459.0
98,4,451,345,21,33,693,0.00134,193.251,198.0,0.01038,Q4_BottomRight,461.5,361.5
98,5,451,333,19,9,171,0.00033,191.129,196.0,0.00253,Q2_TopRight,460.5,337.5
98,6,531,323,63,43,2709,0.00523,26.611,97.0,0.00559,Q2_TopRight,562.5,344.5
98,7,450,323,19,9,171,0.00033,186.485,194.0,0.00247,Q2_TopRight,459.5,327.5
98,8,451,314,18,8,144,0.00028,184.111,191.0,0.00206,Q2_TopRight,460.0,318.0
98,9,418,235,63,21,1323,0.00255,75.001,111.0,0.00769,Q2_TopRight,449.5,245.5
98,10,433,218,47,18,846,0.00163,31.579,52.0,0.00207,Q2_TopRight,456.5,227.0
98,11,87,29,541,127,68707,0.13254,19.051,172.0,0.10146,Q1_TopLeft,357.5,92.5
890,0,194,424,78,47,3666,0.00707,142.456,172.0,0.04463,Q3_BottomLeft,233.0,447.5
890,1,306,328,59,54,3186,0.00615,174.971,215.0,0.04764,Q1_TopLeft,335.5,355.0
890,2,496,160,58,42,2436,0.0047,79.759,145.0,0.0166,Q2_TopRight,525.0,181.0
850,0,409,570,125,45,5625,0.01085,56.567,116.0,0.02417,Q4_BottomRight,471.5,592.5
850,1,116,536,202,83,16766,0.03234,55.794,159.0,0.07107,Q3_BottomLeft,217.0,577.5
850,2,538,531,80,50,4000,0.00772,31.306,113.0,0.00951,Q4_BottomRight,578.0,556.0
850,3,466,521,82,48,3936,0.00759,29.685,108.0,0.00888,Q4_BottomRight,507.0,545.0
850,4,376,507,76,52,3952,0.00762,0.022,2.0,1e-05,Q4_BottomRight,414.0,533.0
850,5,107,486,99,56,5544,0.01069,16.409,82.0,0.00691,Q3_BottomLeft,156.5,514.0
850,6,283,473,47,26,1222,0.00236,55.736,144.0,0.00517,Q3_BottomLeft,306.5,486.0
850,7,270,340,39,22,858,0.00166,147.846,165.0,0.00964,Q1_TopLeft,289.5,351.0
850,8,355,281,32,24,768,0.00148,104.167,137.0,0.00608,Q2_TopRight,371.0,293.0
850,9,439,258,114,37,4218,0.00814,162.499,197.0,0.05207,Q2_TopRight,496.0,276.5
850,10,506,207,87,51,4437,0.00856,76.68,171.0,0.02585,Q2_TopRight,549.5,232.5
850,11,503,133,90,42,3780,0.00729,0.247,4.0,7e-05,Q2_TopRight,548.0,154.0
832,0,547,330,57,67,3819,0.00737,171.093,199.0,0.04318,Q4_BottomRight,575.5,363.5
832,1,102,320,37,26,962,0.00186,37.699,100.0,0.0024,Q1_TopLeft,120.5,333.0
198,0,244,655,454,47,21338,0.04116,42.682,173.0,0.07368,Q4_BottomRight,471.0,678.5
198,1,28,650,53,34,1802,0.00348,3.008,28.0,0.00044,Q3_BottomLeft,54.5,667.0
198,2,87,639,129,54,6966,0.01344,15.647,95.0,0.00882,Q3_BottomLeft,151.5,666.0
198,3,446,546,223,38,8474,0.01635,48.996,172.0,0.03359,Q4_BottomRight,557.5,565.0
198,4,445,470,225,39,8775,0.01693,96.123,193.0,0.06824,Q4_BottomRight,557.5,489.5
198,5,483,391,151,38,5738,0.01107,107.089,192.0,0.04971,Q4_BottomRight,558.5,410.0
198,6,483,313,152,39,5928,0.01144,120.905,225.0,0.05798,Q2_TopRight,559.0,332.5
198,7,404,234,291,58,16878,0.03256,132.263,237.0,0.18059,Q2_TopRight,549.5,263.0
198,8,344,169,353,58,20474,0.03949,39.014,176.0,0.06462,Q2_TopRight,520.5,198.0
603,0,7,14,141,60,8460,0.01632,101.977,185.0,0.09435,Q1_TopLeft,77.5,44.0
40,0,219,650,475,58,27550,0.05314,51.767,177.0,0.09453,Q4_BottomRight,456.5,679.0
40,1,0,611,158,87,13746,0.02652,15.177,124.0,0.01383,Q3_BottomLeft,79.0,654.5
40,2,218,594,291,41,11931,0.02302,114.258,192.0,0.09035,Q4_BottomRight,363.5,614.5
40,3,13,562,111,32,3552,0.00685,53.002,133.0,0.01248,Q3_BottomLeft,68.5,578.0
40,4,134,453,149,38,5662,0.01092,96.121,196.0,0.03607,Q3_BottomLeft,208.5,472.0
40,5,421,416,73,17,1241,0.00239,136.015,175.0,0.01119,Q4_BottomRight,457.5,424.5
40,6,136,389,141,35,4935,0.00952,151.167,235.0,0.04944,Q3_BottomLeft,206.5,406.5
40,7,422,381,26,8,208,0.0004,62.375,108.0,0.00086,Q4_BottomRight,435.0,385.0
40,8,440,365,42,12,504,0.00097,70.073,97.0,0.00234,Q4_BottomRight,461.0,371.0
40,9,142,316,109,50,5450,0.01051,216.397,249.0,0.07817,Q1_TopLeft,196.5,341.0
40,10,91,250,211,54,11394,0.02198,128.92,236.0,0.09736,Q1_TopLeft,196.5,277.0
40,11,45,196,89,20,1780,0.00343,3.192,17.0,0.00038,Q1_TopLeft,89.5,206.0
40,12,66,121,43,12,516,0.001,0.0,0.0,0.0,Q1_TopLeft,87.5,127.0
40,13,218,71,162,29,4698,0.00906,0.0,0.0,0.0,Q1_TopLeft,299.0,85.5
40,14,428,36,98,44,4312,0.00832,84.311,159.0,0.0241,Q2_TopRight,477.0,58.0
40,15,243,12,114,55,6270,0.01209,0.0,0.0,0.0,Q1_TopLeft,300.0,39.5
889,0,208,649,496,53,26288,0.05071,16.701,160.0,0.03625,Q4_BottomRight,456.0,675.5
889,1,9,631,175,65,11375,0.02194,13.748,73.0,0.01291,Q3_BottomLeft,96.5,663.5
889,2,34,594,128,28,3584,0.00691,7.015,41.0,0.00208,Q3_BottomLeft,98.0,608.0
889,3,240,586,340,52,17680,0.0341,44.212,172.0,0.06455,Q4_BottomRight,410.0,612.0
889,4,521,527,18,7,126,0.00024,0.0,0.0,0.0,Q4_BottomRight,530.0,530.5
889,5,382,492,26,18,468,0.0009,0.0,0.0,0.0,Q4_BottomRight,395.0,501.0
889,6,429,474,71,70,4970,0.00959,1.792,16.0,0.00074,Q4_BottomRight,464.5,509.0
889,7,378,471,33,18,594,0.00115,0.0,0.0,0.0,Q4_BottomRight,394.5,480.0
889,8,637,461,44,72,3168,0.00611,0.0,0.0,0.0,Q4_BottomRight,659.0,497.0
889,9,423,366,216,30,6480,0.0125,79.645,209.0,0.04262,Q4_BottomRight,531.0,381.0
889,10,447,302,157,30,4710,0.00909,75.011,173.0,0.02917,Q2_TopRight,525.5,317.0
889,11,58,294,241,161,38801,0.07485,54.196,180.0,0.17364,Q3_BottomLeft,178.5,374.5
889,12,422,240,213,29,6177,0.01192,114.928,201.0,0.05862,Q2_TopRight,528.5,254.5
889,13,394,179,275,26,7150,0.01379,101.997,210.0,0.06022,Q2_TopRight,531.5,192.0
889,14,444,128,171,42,7182,0.01385,143.111,205.0,0.08487,Q2_TopRight,529.5,149.0
889,15,422,45,51,16,816,0.00157,0.007,1.0,0.0,Q2_TopRight,447.5,53.0
889,16,253,9,195,57,11115,0.02144,0.0,0.0,0.0,Q1_TopLeft,350.5,37.5
658,0,31,628,440,65,28600,0.05517,11.71,122.0,0.04621,Q3_BottomLeft,251.0,660.5
658,1,512,588,198,92,18216,0.03514,4.655,84.0,0.0117,Q4_BottomRight,611.0,634.0
658,2,499,575,18,9,162,0.00031,1.364,4.0,3e-05,Q4_BottomRight,508.0,579.5
658,3,67,575,320,39,12480,0.02407,26.27,133.0,0.04524,Q3_BottomLeft,227.0,594.5
658,4,512,538,181,28,5068,0.00978,80.102,173.0,0.05602,Q4_BottomRight,602.5,552.0
658,5,487,131,86,83,7138,0.01377,14.918,53.0,0.01469,Q2_TopRight,530.0,172.5
658,6,48,112,102,13,1326,0.00256,104.446,153.0,0.01911,Q1_TopLeft,99.0,118.5
658,7,21,61,160,38,6080,0.01173,50.493,152.0,0.04236,Q1_TopLeft,101.0,80.0
658,8,226,21,179,45,8055,0.01554,54.268,169.0,0.06032,Q1_TopLeft,315.5,43.5
386,0,428,388,18,9,162,0.00031,24.012,43.0,0.00025,Q4_BottomRight,437.0,392.5
386,1,173,314,63,28,1764,0.0034,8.885,27.0,0.00099,Q1_TopLeft,204.5,328.0
386,2,332,297,102,14,1428,0.00275,131.806,198.0,0.01186,Q2_TopRight,383.0,304.0
386,3,172,297,134,13,1742,0.00336,46.447,194.0,0.0051,Q1_TopLeft,239.0,303.5
386,4,246,74,234,22,5148,0.00993,110.845,218.0,0.03595,Q2_TopRight,363.0,85.0
386,5,253,19,207,46,9522,0.01837,137.651,220.0,0.08256,Q1_TopLeft,356.5,42.0
664,0,674,634,41,70,2870,0.00554,6.417,32.0,0.00282,Q4_BottomRight,694.5,669.0
664,1,500,585,168,122,20496,0.03954,46.7,181.0,0.14661,Q4_BottomRight,584.0,646.0
664,2,3,567,477,140,66780,0.12882,22.297,155.0,0.22806,Q3_BottomLeft,241.5,637.0
664,3,0,564,213,47,10011,0.01931,31.547,133.0,0.04837,Q3_BottomLeft,106.5,587.5
664,4,574,534,58,50,2900,0.00559,73.037,147.0,0.03244,Q4_BottomRight,603.0,559.0
664,5,63,240,125,94,11750,0.02267,0.4,24.0,0.00072,Q1_TopLeft,125.5,287.0
664,6,441,230,175,75,13125,0.02532,61.034,152.0,0.1227,Q2_TopRight,528.5,267.5
